stage,question,responses,total_entries,response_rate
15_explainer_1," In fact, IFA pills will help ensure a healthy pregnancy for both you and your baby 💕. Eating citrus fruits 🍊 and fresh vegetables 🥬 will help your body absorb these nutrients better.
 If you have any concerns about IFA pills, or if your symptoms continue, let your ASHA or doctor know.

They will be able to provide you with accurate and appropriate information 📝.",0,1,0.0
31_uninitialized," As your body prepares to give birth, you may also experience *""false"" labor contractions*. False labor contractions feel like a tightening or squeezing in your lower belly, and can be irregular and unpredictable.",0,1,0.0
15_change_language,No Question,1,1,100.0
15_asm_menu, undefined,0,1,0.0
32_anc_week17_dangersigns," Your health and the health of your baby is very important 🤰🏽. That's why it is important to be aware of danger signs during pregnancy, such as:

🤒 Fever
🩸 Bleeding
😣 Tummy pain
🦶🏽 Sudden swelling of hands and feet If you show any of these signs, or have any other concerns, go to a health facility 🏥 right away. Your ASHA or doctor 👩🏽‍⚕️ will make sure you get the medical care and support you need.",0,1,0.0
32_anc_visit_assessment_no_needsreferral, Okay. I can refer you to a clinic.,0,1,0.0
30_explainer_1," Here are examples of items to pack in your bag:  

✔︎ Sanitary Napkins 
✔︎ Sleeping items 
✔︎ Washing items 
✔︎ Clean clothes for you 
✔︎ Clothes for your baby Ask your health worker 👩🏽‍⚕️ what other items you need to bring for a safe delivery.  Keep a bag 👜 at home with these items and bring it with you to the health facility 🏥 when you start labor.",0,1,0.0
30_explainer_1," And if *leg cramps* wake you up at night, try stretching or massaging your legs 🦵🏽, and walking bare foot on a plain surface 🚶🏽‍♀️. 

",0,1,0.0
40_explainer_1," To clean your water:

🚰 Filter and boil
💦 Let it boil for one full minute
🍶 Store it in a clean, covered container Unclean water can cause diarrhoea and vomiting 🤢",0,1,0.0
40_explainer_1,"  These contractions are *normal* and may begin from the 4th month of pregnancy. Some women won't feel them at all and that's okay, too. If these contractions cause you discomfort, try drinking plenty of water💦, getting plenty of rest 🪑, and changing positions 🧘🏽‍♀️. If you have any questions or concerns about these symptoms, let your health worker know at your next visit. ",0,1,0.0
40_end_conversation, Thank you for using help menu,0,1,0.0
15_uninitialized," IFA pills may cause side effects such as black stool, constipation, and dizziness, but this is *normal*. I also want to assure you that taking IFA pills as advised by your ASHA or doctor will *not* cause a big baby or pain during delivery.",0,1,0.0
15_q-1-false, 🌟 That's right! ,0,1,0.0
15_q-1-explanation," 💑 A couple can choose to use several types of contraception throughout her life. 

💉 There are several types of contraceptives available, for example the birth control pill, the injectable, the copper IUD, and condom, among others. 

💊 Couples can choose any method as per their needs. For example, a woman may start taking the birth control pill and later realize that the copper T is more convenient for her.

😷 Trying out different contraceptive methods can be especially helpful for women that experience side effects from a particular method. 

👉 You can get more information on contraceptive options using Nivi’s main menu.",0,1,0.0
15_q-1," 👉 True or False: A couple can only use one type of contraception throughout their life.

{{True}}

{{False}}",1,1,100.0
15_pnc_signup,No Question,0,1,0.0
30_verify_language,No Question,1,1,100.0
30_uninitialized," What topic would you like to chat with me about? Take a look at the Nivi Main Menu below (please type using numbers only):

Type 1 for Family Planning Methods

Type 2 for Guidance on Medication Abortion

Type 3 to Share your concern or questions",0,1,0.0
30_uninitialized," So, how will you know when labor truly starts? ⏰ Tummy cramps (contractions) that last about 30 to 70 seconds and occur every 5 to 10 minutes
😣 Pain in your lower back
💦 Sudden rush of fluid coming from your private area
👶🏽 Baby pushes downward These are signs to rush to the health facility- your baby is on the way! Most women will not have their baby at 32 weeks, but it is possible to give birth early ⏰.",0,1,0.0
30_uninitialized, I want to check in with you about your visit to the health facility last week 🏥,0,1,0.0
30_uninitialized," As your belly grows, it may be harder to find a comfortable position to sleep in 💤. Try using pillows or blankets to support your belly and back, and avoid eating or drinking anything close to bedtime ⏰.",0,1,0.0
30_uninitialized," A health facility 🏥 is the *safest* place for birth.  Here's what you should do to prepare:

🚎 Find out the fastest way to get to the clinic, and plan your transport
💵 Save money for transportation and other costs
👜 Pack a bag with items you will bring when you deliver
👍🏽 Choose someone you trust to go with you",0,1,0.0
30_anc_week_37_visit_assessment,No Question,0,1,0.0
30_anc_week24_outro," I care about you and your baby💕. If you have any questions or concerns, consult your ASHA or doctor right away 👩🏽‍⚕️. I hope you continue taking good care of yourself 😊. I'll be back soon with more tips.",0,1,0.0
30_anc_week24_movement_no, Thanks for letting me know 💕. I suggest going to the health facility 🏥 if you have not felt your baby move in some time.,0,1,0.0
30_anc_week24_emergencyfund," Start saving money 💵  *now* to pay for emergencies, such as urgent transport to a health facility 🚎 and buying medicine if the health facility runs out. Add a small amount of money 💵 to your emergency fund every week.  It's important to always be prepared 🔑",0,1,0.0
30_anc_week24_dangersigns," Other reasons you should see your ASHA or doctor:

🤒 Fever/hotness of the body
🥴 Convulsion
😣 Headache
🦶🏽 Swelling of hands or feet
😚 Puffiness of the face
🩸 Blood or fluid leaking from your private area
😖 Pain when peeing
😨 Difficulty breathing Type 1 to continue",0,1,0.0
30_anc_visit_assessment," Did you go for your checkup?

{{Yes}}
{{No}}",0,1,0.0
29_uninitialized," Your growing baby may put pressure on your lungs, making it a little harder to breathe. Deep breathing exercises 👃🏽, sleeping on the left side 💤, and wearing loose clothing 🥻can help.",0,1,0.0
29_uninitialized, You may also experience changes in your private area. A white vaginal discharge is usually normal. ,0,1,0.0
29_uninitialized," IFA pills may cause side effects such as black stool, constipation, and dizziness, but this is *normal*. I also want to assure you that taking IFA pills as advised by your ASHA or doctor will *not* cause a big baby or pain during delivery.",0,1,0.0
30_end_conversation, Thank you for using help menu,0,1,0.0
30_dynamic_referrals, I know I gave you some different options. Which do you think you'll choose? Reply with the number.,0,1,0.0
30_change_due_date,No Question,0,1,0.0
30_ask_update_baby_due_month,No Question,0,1,0.0
30_ask_update_baby_due_day,No Question,0,1,0.0
30_ask_change_due_date,No Question,0,1,0.0
30_hi_eng_menu," *What would you like to chat about?* 

*Contraceptive Methods* -  Learn about family planning methods to avoid or delay pregnancy
*Contraceptive advice*  -  Get 3 contraceptive recommendations
*STI* -  Sexually transmitted infections
*HIV/AIDS* -  Human immunodeficiency virus / Acquired immunodeficiency syndrome
*HPV* -  Human Papillomavirus _*✨New!✨*_
*TB* -  Tuberculosis
*Quiz* - Nivi's monthly quiz

{{Contraceptive Menu}}
{{Contraceptive advice}}
{{STI}}
{{HIV/AIDS}}
{{HPV}}
{{TB}}
{{Nivi Quiz}}
[[Select option]]",0,1,0.0
16_ask_update_baby_due_day,No Question,0,1,0.0
40_rmc_survey_end, Thanks for letting me know about your visit📝 I will be in touch with you soon!  I hope you have a happy and healthy week🌞,0,1,0.0
40_rmc_survey_consent_yes," 🟢🟢🟢🟢🟢

Did the doctors and nurses explain to you why they were doing examinations or procedures on you?

{{Yes, always}}
{{Sometimes}}
{{No, never}}",1,1,100.0
40_rmc_survey_consent," 🟢🟢🟢🟢⚪️

Did the doctors, nurses or other staff at the facility ask your permission/consent before doing procedures or examinations on you?

{{Yes, always}}
{{Sometimes}}
{{No, never}}",1,1,100.0
40_location_for_referral_request_2,No Question,0,1,0.0
29_ask_update_baby_due_day,No Question,0,1,0.0
29_anc_week25_breastfeeding_benefits," Plan to breastfeed your new baby in the first hour after they are born. Your first milk will protect your baby from sickness 🤱🏽

Type 1 to continue",0,1,0.0
29_language_changed_end_conversation, Thank you for using the help menu.,0,1,0.0
29_explainer_1," Wearing loose clothing and washing your private area daily can help keep you healthy down there. However, if you feel itchy or smelly around your private area, let your health worker know.  I hope you have a great week. I will be back soon with more tips 😊",0,1,0.0
29_explainer_1," Shortness of breath is usually harmless. However, if it is accompanied by pain, consult your health worker.  Other signs to consult a health worker:

🤒 fever
🩸 bleeding
😣 tummy pain
🦶🏽sudden swelling of hands and feet",0,1,0.0
29_explainer_1," In fact, IFA pills will help ensure a healthy pregnancy for both you and your baby 💕. Eating citrus fruits 🍊 and fresh vegetables 🥬 will help your body absorb these nutrients better.
 If you have any concerns about IFA pills, or if your symptoms continue, let your ASHA or doctor know.

They will be able to provide you with accurate and appropriate information 📝.",0,1,0.0
29_explainer_1," Here are examples of items to pack in your bag:  

✔︎ Sanitary Napkins 
✔︎ Sleeping items 
✔︎ Washing items 
✔︎ Clean clothes for you 
✔︎ Clothes for your baby Ask your health worker 👩🏽‍⚕️ what other items you need to bring for a safe delivery.  Keep a bag 👜 at home with these items and bring it with you to the health facility 🏥 when you start labor.",0,1,0.0
29_uninitialized," A health facility 🏥 is the *safest* place for birth.  Here's what you should do to prepare:

🚎 Find out the fastest way to get to the clinic, and plan your transport
💵 Save money for transportation and other costs
👜 Pack a bag with items you will bring when you deliver
👍🏽 Choose someone you trust to go with you",0,1,0.0
16_ask_change_due_date,No Question,0,1,0.0
16_ask_baby_born_month,No Question,0,1,0.0
16_ask_baby_born_day,No Question,0,1,0.0
28_india_anc_check,No Question,1,1,100.0
40_verify_language,No Question,1,1,100.0
40_uninitialized, undefined,0,1,0.0
40_uninitialized," Your breast milk is the best nutrition for your baby! Feed your baby your precious breast milk as soon as they are born.  Do you plan to breastfeed your baby?

{{Yes}}
{{No}}",0,1,0.0
40_uninitialized," What would you like to chat with me about? Pick an option: 

Type 1 for Family Planning Methods 

Type 2 to share your concerns or questions",0,1,0.0
40_uninitialized," Drinking plenty of clean, safe water 💦  is good for your health. This can also help with constipation ✅",0,1,0.0
40_uninitialized," As your body prepares to give birth, you may also experience *""false"" labor contractions*. False labor contractions feel like a tightening or squeezing in your lower belly, and can be irregular and unpredictable.",0,1,0.0
